Datetime,Abel_LMP,Abel_LMP DA,Adams_LMP,Adams_LMP DA,Alder_LMP,Alder_LMP DA,Arne_LMP,Arne_LMP DA,Arthur_LMP,Arthur_LMP DA,Asser_LMP,Asser_LMP DA,Astor_LMP,Astor_LMP DA,Austen_LMP,Austen_LMP DA,Bach_LMP,Bach_LMP DA,Bacon_LMP,Bacon_LMP DA,Baker_LMP,Baker_LMP DA,Barlow_LMP,Barlow_LMP DA,Barton_LMP,Barton_LMP DA,Basov_LMP,Basov_LMP DA,Bayle_LMP,Bayle_LMP DA,Behring_LMP,Behring_LMP DA,Bloch_LMP,Bloch_LMP DA,Cabell_LMP,Cabell_LMP DA,Cabot_LMP,Cabot_LMP DA,Carew_LMP,Carew_LMP DA,Cecil_LMP,Cecil_LMP DA,Chase_LMP,Chase_LMP DA,Chifa_LMP,Chifa_LMP DA,Clark_LMP,Clark_LMP DA,Cobb_LMP,Cobb_LMP DA,Cole_LMP,Cole_LMP DA,Comte_LMP,Comte_LMP DA,Aubrey_LMP,Aubrey_LMP DA,Bell_LMP,Bell_LMP DA,Clive_LMP,Clive_LMP DA,Chain_LMP,Chain_LMP DA,Caruso_LMP,Caruso_LMP DA,Curie_LMP,Curie_LMP DA,Caxton_LMP,Caxton_LMP DA,Clay_LMP,Clay_LMP DA,Agricola_LMP,Agricola_LMP DA,Adler_LMP,Adler_LMP DA,Attar_LMP,Attar_LMP DA,Carrel_LMP,Carrel_LMP DA,Carter_LMP,Carter_LMP DA,Chuhsi_LMP,Chuhsi_LMP DA,Caesar_LMP,Caesar_LMP DA
2020-05-07 19:00:00,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897,25.9087,76.790897
2020-05-07 20:00:00,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793,23.657594,26.783793
2020-05-07 21:00:00,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087
2020-05-07 22:00:00,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557,21.843654,26.324557
2020-05-07 23:00:00,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087,19.68943,25.9087
2020-05-08 00:00:00,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087,19.034775,25.9087
2020-05-08 01:00:00,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644,22.492854,23.128644
2020-05-08 02:00:00,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644,21.843654,23.128644
2020-05-08 03:00:00,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973,22.516066,23.069973
2020-05-08 04:00:00,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558,22.516066,33.132558
2020-05-08 05:00:00,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973,24.617414,23.069973
2020-05-08 06:00:00,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138,22.732362,20.846138
2020-05-08 07:00:00,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943,19.68943
2020-05-08 08:00:00,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943,16.970947,19.68943
2020-05-08 09:00:00,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947,0.0,16.970947
2020-05-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08 14:00:00,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561,19.034775,18.463561
2020-05-08 15:00:00,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138,19.034775,20.846138
2020-05-08 16:00:00,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644,20.846138,23.128644
2020-05-08 17:00:00,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415,20.400003,26.431415
2020-05-08 18:00:00,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087,26.324557,26.278087
2020-05-08 19:00:00,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897,26.790897,76.790897
2020-05-08 20:00:00,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742,77.755129,65.205742
2020-05-08 21:00:00,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109,76.790897,24.051109
2020-05-08 22:00:00,161.124055,25.850322,161.124055,25.845576,161.124055,25.527461,161.124055,25.694709,161.124055,26.302228,161.124055,26.20734,161.124055,26.427934,161.124055,25.792078,161.124055,25.051796,161.124055,25.046536,161.124055,25.000295,161.124055,24.893059,161.124055,25.288829,161.124055,25.190892,161.124055,25.319926,161.124055,25.310143,161.124055,24.695293,161.124055,24.781962,161.124055,25.927066,161.124055,35.592591,161.124055,31.212773,161.124055,21.995698,161.124055,24.11338,161.124055,23.283393,161.124055,22.86983,161.124055,23.13274,161.124055,27.932076,161.124055,26.439887,161.124055,25.31813,161.124055,27.154193,161.124055,28.594777,161.124055,30.950605,161.124055,13.66278,161.124055,32.450663,161.124055,25.739862,161.124055,25.832078,161.124055,25.999437,161.124055,26.030469,161.124055,35.592591,161.124055,40.234578,161.124055,23.538705,161.124055,0.0
2020-05-08 23:00:00,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747,132.461752,22.576747
2020-05-09 00:00:00,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627,500.0,25.80627
2020-05-09 01:00:00,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583,500.0,20.604583
